order_id,customer_id,amount,status,country,event_ts,load_at
o-006479,c-1298,1560.59,completed,BR,2026-07-19T22:00:00Z,2026-07-19
o-006480,c-0789,1881.52,completed,BR,2026-06-13T00:30:00Z,2026-06-13
o-006481,c-0714,2333.85,completed,BR,2026-08-01T10:07:00Z,2026-08-01
o-006482,c-0458,2063.13,completed,BR,2026-07-22T16:26:00Z,2026-07-22
o-006483,c-0699,1097.10,completed,BR,2026-07-19T15:04:00Z,2026-07-19
o-006484,c-1443,1956.68,pending,BR,2026-08-02T17:38:00Z,2026-08-02
o-006485,c-1564,88.26,completed,BR,2026-06-11T16:28:00Z,2026-06-12
o-006486,c-1647,1097.44,completed,BR,2026-07-26T19:48:00Z,2026-07-26
o-006487,c-0488,1700.54,completed,BR,2026-07-15T00:24:00Z,2026-07-16
o-006488,c-1002,1327.01,completed,BR,2026-08-13T05:17:00Z,2026-08-14
o-006489,c-1357,2322.39,completed,BR,2026-07-05T14:04:00Z,2026-07-05
o-006490,c-1892,1015.16,completed,BR,2026-07-15T15:16:00Z,2026-07-16
o-006491,c-0195,1737.49,completed,BR,2026-06-21T14:22:00Z,2026-06-21
o-006492,c-0728,1111.29,completed,BR,2026-06-30T21:51:00Z,2026-06-30
o-006493,c-1754,811.23,pending,BR,2026-08-14T19:36:00Z,2026-08-14
o-006494,c-1449,285.69,completed,BR,2026-06-05T03:52:00Z,2026-06-05
o-006495,c-0645,1840.85,completed,BR,2026-06-23T07:34:00Z,2026-06-24
o-006496,c-0153,802.82,completed,BR,2026-07-15T15:02:00Z,2026-07-16
o-006497,c-0124,1654.24,pending,BR,2026-07-30T00:38:00Z,2026-07-30
o-006498,c-1033,1839.41,cancelled,BR,2026-08-05T07:16:00Z,2026-08-06
o-006499,c-0663,1757.86,completed,BR,2026-07-24T10:32:00Z,2026-07-25
o-006500,c-0106,625.32,completed,BR,2026-07-06T12:12:00Z,2026-07-06
o-006501,c-1750,520.39,completed,BR,2026-06-11T07:19:00Z,2026-06-12
o-006502,c-0284,700.85,completed,BR,2026-05-29T10:04:00Z,2026-05-30
o-006503,c-1769,2202.18,completed,BR,2026-07-22T16:40:00Z,2026-07-22
o-006504,c-0825,484.98,completed,BR,2026-08-12T06:51:00Z,2026-08-12
o-006505,c-1970,677.01,completed,BR,2026-06-10T14:05:00Z,2026-06-11
o-006506,c-0226,1664.41,pending,BR,2026-07-11T05:45:00Z,2026-07-12
o-006507,c-1188,2339.13,cancelled,BR,2026-06-24T15:26:00Z,2026-06-24
o-006508,c-1952,2231.21,completed,BR,2026-07-22T00:13:00Z,2026-07-23
o-006509,c-1335,2483.97,completed,BR,2026-07-18T22:11:00Z,2026-07-19
o-006510,c-1079,244.48,cancelled,BR,2026-06-16T03:50:00Z,2026-06-16
o-006511,c-0367,1811.14,cancelled,BR,2026-06-03T22:11:00Z,2026-06-03
o-006512,c-0286,1278.52,completed,BR,2026-07-12T05:22:00Z,2026-07-12
o-006513,c-1404,1451.51,pending,BR,2026-06-04T16:23:00Z,2026-06-05
o-006514,c-0700,923.30,completed,BR,2026-07-31T19:10:00Z,2026-08-01
o-006515,c-1104,2244.36,pending,BR,2026-06-22T02:16:00Z,2026-06-22
o-006516,c-0105,2226.90,completed,BR,2026-06-20T00:12:00Z,2026-06-20
o-006517,c-1035,380.90,completed,BR,2026-07-03T21:19:00Z,2026-07-03
o-006518,c-0632,2459.72,completed,BR,2026-07-31T12:23:00Z,2026-08-01
o-006519,c-0206,1069.45,pending,BR,2026-08-05T22:27:00Z,2026-08-05
o-006520,c-0190,490.77,pending,BR,2026-07-08T01:33:00Z,2026-07-09
o-006521,c-0354,2126.83,completed,BR,2026-07-30T10:24:00Z,2026-07-31
o-006522,c-1967,1564.64,completed,BR,2026-07-11T01:43:00Z,2026-07-11
o-006523,c-0432,55.61,completed,BR,2026-07-08T17:28:00Z,2026-07-08
o-006524,c-1067,1496.97,completed,BR,2026-06-29T12:29:00Z,2026-06-29
o-006525,c-0805,527.30,completed,BR,2026-06-23T00:54:00Z,2026-06-24
o-006526,c-0794,109.49,completed,BR,2026-07-12T04:32:00Z,2026-07-12
o-006527,c-0483,2361.98,completed,BR,2026-07-13T09:38:00Z,2026-07-13
o-006528,c-1056,2064.30,completed,BR,2026-08-16T15:18:00Z,2026-08-16
o-006529,c-1294,230.31,pending,BR,2026-06-22T08:54:00Z,2026-06-22
o-006530,c-1759,2493.08,completed,BR,2026-06-04T01:45:00Z,2026-06-04
o-006531,c-0796,1033.06,pending,BR,2026-07-17T05:48:00Z,2026-07-17
o-006532,c-1074,688.93,pending,BR,2026-07-01T02:18:00Z,2026-07-01
o-006533,c-1093,1590.97,completed,BR,2026-07-10T04:10:00Z,2026-07-11
o-006534,c-0156,1910.70,completed,BR,2026-05-23T16:19:00Z,2026-05-24
o-006535,c-0164,95.78,pending,BR,2026-07-15T23:02:00Z,2026-07-15
o-006536,c-0375,2166.43,pending,BR,2026-06-29T13:37:00Z,2026-06-29
o-006537,c-1305,264.24,completed,BR,2026-08-15T10:12:00Z,2026-08-15
o-006538,c-1862,2057.95,completed,BR,2026-06-09T09:17:00Z,2026-06-09
o-006539,c-1976,64.64,completed,BR,2026-07-24T17:34:00Z,2026-07-25
o-006540,c-0655,2466.94,pending,BR,2026-06-20T04:58:00Z,2026-06-20
o-006541,c-0882,876.12,pending,BR,2026-08-18T08:09:00Z,2026-08-18
o-006542,c-1586,1314.46,completed,BR,2026-06-26T23:16:00Z,2026-06-26
o-006543,c-0944,195.28,completed,BR,2026-05-24T21:29:00Z,2026-05-24
o-006544,c-1263,1291.95,completed,BR,2026-06-23T21:42:00Z,2026-06-23
o-006545,c-0709,1598.54,pending,BR,2026-07-16T13:28:00Z,2026-07-16
o-006546,c-0518,1354.52,completed,BR,2026-06-20T21:12:00Z,2026-06-20
o-006547,c-1024,1911.08,completed,BR,2026-08-04T10:22:00Z,2026-08-05
o-006548,c-1507,2026.89,completed,BR,2026-08-01T22:10:00Z,2026-08-02
o-006549,c-1544,1897.30,completed,BR,2026-05-23T05:32:00Z,2026-05-23
o-006550,c-0731,1966.42,completed,BR,2026-07-27T18:55:00Z,2026-07-28
o-006551,c-0285,281.10,completed,BR,2026-07-12T17:00:00Z,2026-07-12
o-006552,c-1992,2039.29,completed,BR,2026-07-17T05:21:00Z,2026-07-17
o-006553,c-1743,822.39,completed,BR,2026-06-21T22:08:00Z,2026-06-22
o-006554,c-1536,2295.51,completed,BR,2026-08-07T09:15:00Z,2026-08-07
o-006555,c-0506,2046.75,completed,BR,2026-06-13T11:02:00Z,2026-06-13
o-006556,c-0997,630.25,completed,BR,2026-06-11T07:35:00Z,2026-06-11
o-006557,c-1036,2400.91,completed,BR,2026-08-17T07:30:00Z,2026-08-18
o-006558,c-0727,645.94,completed,BR,2026-08-06T08:09:00Z,2026-08-07
o-006559,c-1511,1313.74,completed,BR,2026-05-26T16:26:00Z,2026-05-27
o-006560,c-1682,244.59,completed,BR,2026-08-14T07:53:00Z,2026-08-14
o-006561,c-1210,1623.88,completed,BR,2026-05-25T10:03:00Z,2026-05-26
o-006562,c-1920,1679.32,pending,BR,2026-08-15T03:21:00Z,2026-08-15
o-006563,c-1713,790.81,completed,BR,2026-06-19T14:31:00Z,2026-06-19
o-006564,c-0215,153.09,completed,BR,2026-06-24T09:16:00Z,2026-06-25
o-006565,c-1173,1728.73,completed,BR,2026-08-19T02:30:00Z,2026-08-19
o-006566,c-0993,2349.44,pending,BR,2026-05-24T00:12:00Z,2026-05-25
o-006567,c-0731,989.24,completed,BR,2026-07-26T22:17:00Z,2026-07-27
o-006568,c-0675,1687.15,completed,BR,2026-06-18T15:18:00Z,2026-06-19
o-006569,c-1227,949.01,completed,BR,2026-05-23T14:08:00Z,2026-05-23
o-006570,c-0807,949.22,completed,BR,2026-06-29T15:16:00Z,2026-06-29
o-006571,c-0304,21.67,completed,BR,2026-05-23T06:27:00Z,2026-05-23
o-006572,c-1027,1600.32,completed,BR,2026-06-08T17:43:00Z,2026-06-09
o-006573,c-0010,768.81,completed,BR,2026-07-08T03:25:00Z,2026-07-08
o-006574,c-0281,992.83,pending,BR,2026-07-04T15:28:00Z,2026-07-05
o-006575,c-0272,1726.40,completed,BR,2026-08-02T09:35:00Z,2026-08-02
o-006576,c-0445,1667.77,completed,BR,2026-06-17T12:30:00Z,2026-06-17
o-006577,c-0942,791.17,completed,BR,2026-08-13T17:04:00Z,2026-08-13
o-006578,c-0693,614.04,completed,BR,2026-06-26T05:39:00Z,2026-06-26
o-006579,c-1549,1535.12,completed,BR,2026-08-10T11:15:00Z,2026-08-11
o-006580,c-0278,1852.54,pending,BR,2026-07-12T01:33:00Z,2026-07-13
o-006581,c-0386,456.20,pending,BR,2026-07-21T07:18:00Z,2026-07-21
o-006582,c-0191,214.80,completed,BR,2026-08-08T15:53:00Z,2026-08-09
o-006583,c-0933,2445.79,completed,BR,2026-07-24T06:43:00Z,2026-07-25
o-006584,c-1754,1160.72,completed,BR,2026-08-06T19:02:00Z,2026-08-07
o-006585,c-0940,1337.35,completed,BR,2026-07-08T12:55:00Z,2026-07-09
o-006586,c-1178,1200.79,completed,BR,2026-08-09T12:06:00Z,2026-08-09
o-006587,c-1359,505.42,completed,BR,2026-05-25T10:30:00Z,2026-05-25
o-006588,c-1861,2243.06,completed,BR,2026-08-05T03:59:00Z,2026-08-05
o-006589,c-1063,2163.77,completed,BR,2026-06-06T22:43:00Z,2026-06-07
o-006590,c-1980,2209.72,completed,BR,2026-08-12T08:56:00Z,2026-08-12
o-006591,c-0065,1187.13,completed,BR,2026-06-12T03:57:00Z,2026-06-13
o-006592,c-1356,1137.54,completed,BR,2026-07-16T18:37:00Z,2026-07-16
o-006593,c-0793,804.09,completed,BR,2026-06-21T13:15:00Z,2026-06-22
o-006594,c-1564,180.01,completed,BR,2026-07-30T10:28:00Z,2026-07-31
o-006595,c-0921,2332.95,completed,BR,2026-06-10T12:20:00Z,2026-06-11
o-006596,c-1422,403.73,pending,BR,2026-08-01T04:53:00Z,2026-08-01
o-006597,c-0341,2124.49,pending,BR,2026-08-10T20:54:00Z,2026-08-11
o-006598,c-1868,1623.07,completed,BR,2026-08-17T18:04:00Z,2026-08-18
o-006599,c-0053,1597.25,completed,BR,2026-08-20T11:43:00Z,2026-08-21
o-006600,c-1794,922.94,completed,BR,2026-06-21T01:45:00Z,2026-06-22
o-006601,c-0440,1142.05,completed,BR,2026-06-07T16:20:00Z,2026-06-08
o-006602,c-1159,1011.88,completed,BR,2026-07-25T03:27:00Z,2026-07-26
o-006603,c-0523,1370.85,cancelled,BR,2026-06-04T08:47:00Z,2026-06-05
o-006604,c-0005,16.92,pending,BR,2026-06-26T01:50:00Z,2026-06-27
o-006605,c-0757,1028.69,completed,BR,2026-06-07T01:46:00Z,2026-06-08
o-006606,c-0640,2422.63,completed,BR,2026-08-08T15:10:00Z,2026-08-09
o-006607,c-1074,1852.76,completed,BR,2026-08-02T16:42:00Z,2026-08-03
o-006608,c-1535,1981.11,completed,BR,2026-06-18T23:17:00Z,2026-06-19
o-006609,c-1206,1779.40,completed,BR,2026-08-07T04:57:00Z,2026-08-08
o-006610,c-0236,1993.42,completed,BR,2026-08-07T15:44:00Z,2026-08-07
o-006611,c-1664,1030.56,completed,BR,2026-07-03T08:28:00Z,2026-07-04
o-006612,c-1042,2253.83,completed,BR,2026-08-02T22:42:00Z,2026-08-02
o-006613,c-1956,1668.73,cancelled,BR,2026-05-30T22:20:00Z,2026-05-30
o-006614,c-1995,1469.49,completed,BR,2026-07-07T20:45:00Z,2026-07-07
o-006615,c-1631,1078.26,pending,BR,2026-07-20T03:35:00Z,2026-07-21
o-006616,c-0400,1788.21,completed,BR,2026-08-12T03:30:00Z,2026-08-13
o-006617,c-1902,564.88,completed,BR,2026-05-30T05:22:00Z,2026-05-31
o-006618,c-1954,1984.20,completed,BR,2026-06-07T06:57:00Z,2026-06-07
o-006619,c-0838,1706.78,pending,BR,2026-07-21T11:09:00Z,2026-07-22
o-006620,c-1591,2499.15,completed,BR,2026-06-11T14:36:00Z,2026-06-12
o-006621,c-0211,1100.50,completed,BR,2026-07-03T00:26:00Z,2026-07-04
o-006622,c-0366,2498.95,completed,BR,2026-08-03T23:38:00Z,2026-08-03
o-006623,c-1409,738.80,completed,BR,2026-08-11T03:31:00Z,2026-08-12
o-006624,c-0946,997.11,cancelled,BR,2026-06-13T14:02:00Z,2026-06-13
o-006625,c-1512,872.61,completed,BR,2026-06-01T12:40:00Z,2026-06-01
o-006626,c-1177,171.53,completed,BR,2026-07-15T08:56:00Z,2026-07-16
o-006627,c-0259,841.98,completed,BR,2026-06-28T12:51:00Z,2026-06-29
o-006628,c-1826,1283.37,cancelled,BR,2026-05-28T21:13:00Z,2026-05-29
o-006629,c-1271,58.50,completed,BR,2026-06-05T10:45:00Z,2026-06-06
o-006630,c-0068,1659.49,completed,BR,2026-05-31T07:16:00Z,2026-05-31
o-006631,c-1437,1561.46,cancelled,BR,2026-06-20T02:55:00Z,2026-06-20
o-006632,c-0317,1983.44,completed,BR,2026-07-17T12:28:00Z,2026-07-18
o-006633,c-0832,2425.50,completed,BR,2026-05-23T10:14:00Z,2026-05-23
o-006634,c-0569,396.15,cancelled,BR,2026-06-06T22:55:00Z,2026-06-07
o-006635,c-1158,697.46,completed,BR,2026-08-20T05:32:00Z,2026-08-21
o-006636,c-1871,187.83,completed,BR,2026-05-24T11:35:00Z,2026-05-24
o-006637,c-0492,2440.11,completed,BR,2026-07-04T14:14:00Z,2026-07-04
o-006638,c-0238,562.83,pending,BR,2026-07-18T17:48:00Z,2026-07-19
o-006639,c-0608,895.46,pending,BR,2026-06-09T13:07:00Z,2026-06-10
o-006640,c-0245,80.28,completed,BR,2026-07-06T21:23:00Z,2026-07-07
o-006641,c-0018,913.60,cancelled,BR,2026-08-10T11:02:00Z,2026-08-11
o-006642,c-1089,1234.32,pending,BR,2026-06-29T02:08:00Z,2026-06-29
o-006643,c-0704,2321.32,completed,BR,2026-08-20T17:37:00Z,2026-08-21
o-006644,c-1344,437.47,cancelled,BR,2026-08-02T12:38:00Z,2026-08-02
o-006645,c-1791,1000.92,completed,BR,2026-05-26T01:24:00Z,2026-05-26
o-006646,c-0686,1665.45,completed,BR,2026-06-03T15:51:00Z,2026-06-04
o-006647,c-1423,2380.54,completed,BR,2026-08-05T06:30:00Z,2026-08-06
o-006648,c-1205,839.77,completed,BR,2026-06-14T14:51:00Z,2026-06-14
o-006649,c-0548,1914.25,completed,BR,2026-07-04T16:41:00Z,2026-07-04
o-006650,c-1371,170.01,cancelled,BR,2026-07-16T22:10:00Z,2026-07-16
o-006651,c-0405,2345.10,completed,BR,2026-06-03T12:17:00Z,2026-06-04
o-006652,c-0158,803.01,cancelled,BR,2026-07-17T10:15:00Z,2026-07-17
o-006653,c-1664,357.14,pending,BR,2026-06-25T14:02:00Z,2026-06-25
o-006654,c-0005,272.49,completed,BR,2026-06-05T05:37:00Z,2026-06-06
o-006655,c-0149,1540.48,completed,BR,2026-05-28T17:38:00Z,2026-05-29
o-006656,c-0505,1121.36,pending,BR,2026-06-30T17:42:00Z,2026-06-30
o-006657,c-1658,343.72,completed,BR,2026-06-06T15:48:00Z,2026-06-06
o-006658,c-0017,1820.93,completed,BR,2026-05-25T10:32:00Z,2026-05-25
o-006659,c-0676,2132.65,cancelled,BR,2026-07-27T01:34:00Z,2026-07-27
o-006660,c-0549,45.12,completed,BR,2026-05-26T10:02:00Z,2026-05-26
o-006661,c-1424,1805.67,completed,BR,2026-07-10T22:14:00Z,2026-07-11
o-006662,c-1961,1605.72,pending,BR,2026-08-15T13:51:00Z,2026-08-15
o-006663,c-1300,465.02,completed,BR,2026-06-22T02:06:00Z,2026-06-23
o-006664,c-1437,1040.03,completed,BR,2026-05-25T04:40:00Z,2026-05-25
o-006665,c-0330,2281.91,pending,BR,2026-07-17T14:53:00Z,2026-07-18
o-006666,c-1589,649.41,completed,BR,2026-06-11T22:43:00Z,2026-06-12
o-006667,c-1160,1311.60,completed,BR,2026-06-12T01:29:00Z,2026-06-13
o-006668,c-1274,1275.57,completed,BR,2026-06-25T18:57:00Z,2026-06-26
o-006669,c-1227,191.75,completed,BR,2026-05-23T18:09:00Z,2026-05-23
o-006670,c-0502,564.11,pending,BR,2026-06-25T23:27:00Z,2026-06-26
o-006671,c-0855,2421.70,completed,BR,2026-06-07T13:25:00Z,2026-06-08
o-006672,c-1006,2127.30,cancelled,BR,2026-08-11T03:13:00Z,2026-08-11
o-006673,c-0585,2450.03,completed,BR,2026-05-30T09:15:00Z,2026-05-31
o-006674,c-0596,1624.87,completed,BR,2026-07-07T01:33:00Z,2026-07-08
o-006675,c-0296,2189.72,completed,BR,2026-08-03T10:12:00Z,2026-08-03
o-006676,c-1575,322.06,completed,BR,2026-07-22T04:17:00Z,2026-07-23
o-006677,c-0790,640.41,cancelled,BR,2026-07-14T03:57:00Z,2026-07-14
o-006678,c-1372,2166.69,completed,BR,2026-07-08T15:16:00Z,2026-07-09
o-006679,c-1115,995.17,completed,BR,2026-05-24T22:20:00Z,2026-05-24
o-006680,c-1181,617.27,pending,BR,2026-05-27T16:14:00Z,2026-05-28
o-006681,c-0556,1585.56,cancelled,BR,2026-06-10T21:40:00Z,2026-06-11
o-006682,c-1055,1328.35,completed,BR,2026-07-27T03:37:00Z,2026-07-27
o-006683,c-0032,1086.26,completed,BR,2026-07-10T19:12:00Z,2026-07-10
o-006684,c-0759,1662.44,completed,BR,2026-06-10T14:27:00Z,2026-06-10
o-006685,c-0285,603.78,completed,BR,2026-06-02T05:30:00Z,2026-06-03
o-006686,c-0473,2264.91,completed,BR,2026-06-18T19:47:00Z,2026-06-19
o-006687,c-1977,851.34,cancelled,BR,2026-08-02T23:49:00Z,2026-08-02
o-006688,c-0330,2263.19,pending,BR,2026-06-09T16:01:00Z,2026-06-09
o-006689,c-1764,1138.60,completed,BR,2026-05-26T13:08:00Z,2026-05-27
o-006690,c-0744,2169.53,completed,BR,2026-07-11T21:48:00Z,2026-07-12
o-006691,c-0548,1139.80,pending,BR,2026-08-16T06:17:00Z,2026-08-16
o-006692,c-1803,2098.15,completed,BR,2026-06-23T19:04:00Z,2026-06-23
o-006693,c-1522,546.32,cancelled,BR,2026-08-20T03:52:00Z,2026-08-21
o-006694,c-1717,1659.13,completed,BR,2026-07-21T18:40:00Z,2026-07-21
o-006695,c-1820,1064.25,completed,BR,2026-06-24T15:30:00Z,2026-06-24
o-006696,c-1539,134.09,cancelled,BR,2026-06-02T21:55:00Z,2026-06-02
o-006697,c-0605,8.83,completed,BR,2026-06-24T07:47:00Z,2026-06-25
o-006698,c-1733,1396.73,completed,BR,2026-06-02T20:34:00Z,2026-06-03
o-006699,c-0961,1780.37,pending,BR,2026-07-06T20:14:00Z,2026-07-06
o-006700,c-1775,2333.32,cancelled,BR,2026-06-10T04:20:00Z,2026-06-10
o-006701,c-1212,568.81,completed,BR,2026-06-09T08:08:00Z,2026-06-10
o-006702,c-1813,1911.62,completed,BR,2026-06-15T14:29:00Z,2026-06-16
o-006703,c-0742,1117.52,completed,BR,2026-06-13T03:42:00Z,2026-06-14
o-006704,c-0383,237.62,cancelled,BR,2026-06-28T16:19:00Z,2026-06-29
o-006705,c-0072,572.05,completed,BR,2026-07-29T07:37:00Z,2026-07-30
o-006706,c-1458,1915.83,completed,BR,2026-07-26T09:11:00Z,2026-07-26
o-006707,c-1553,1871.46,completed,BR,2026-07-21T10:57:00Z,2026-07-21
o-006708,c-0755,1660.15,pending,BR,2026-07-01T14:48:00Z,2026-07-02
o-006709,c-0115,2201.75,completed,BR,2026-06-23T21:37:00Z,2026-06-23
o-006710,c-1078,854.13,completed,BR,2026-08-12T01:09:00Z,2026-08-13
o-006711,c-0636,1021.22,pending,BR,2026-08-16T22:41:00Z,2026-08-17
o-006712,c-1213,2375.89,completed,BR,2026-07-18T20:28:00Z,2026-07-18
o-006713,c-1065,2484.19,completed,BR,2026-07-17T06:45:00Z,2026-07-18
o-006714,c-1529,2299.17,pending,BR,2026-08-04T10:39:00Z,2026-08-05
o-006715,c-1598,1594.85,cancelled,BR,2026-08-05T04:45:00Z,2026-08-05
o-006716,c-0236,1782.29,completed,BR,2026-07-18T05:14:00Z,2026-07-19
o-006717,c-1969,1577.76,completed,BR,2026-06-27T14:13:00Z,2026-06-28
o-006718,c-0999,1429.51,completed,BR,2026-08-17T06:32:00Z,2026-08-18
o-006719,c-1810,2077.43,completed,BR,2026-08-03T19:56:00Z,2026-08-04
o-006720,c-1391,1164.59,completed,BR,2026-07-23T17:40:00Z,2026-07-23
o-006721,c-1660,2163.51,completed,BR,2026-05-28T17:45:00Z,2026-05-28
o-006722,c-0048,1973.54,completed,BR,2026-06-24T05:32:00Z,2026-06-25
o-006723,c-1368,1043.46,completed,BR,2026-06-15T10:05:00Z,2026-06-16
o-006724,c-1001,811.79,completed,BR,2026-06-24T18:49:00Z,2026-06-24
o-006725,c-1158,1749.72,completed,BR,2026-08-11T22:50:00Z,2026-08-11
o-006726,c-1360,1280.58,completed,BR,2026-06-25T20:22:00Z,2026-06-26
o-006727,c-1844,462.56,completed,BR,2026-06-14T15:54:00Z,2026-06-15
o-006728,c-1796,2440.01,completed,BR,2026-07-12T13:22:00Z,2026-07-12
o-006729,c-1269,747.04,completed,BR,2026-05-28T11:07:00Z,2026-05-29
o-006730,c-0255,1467.88,completed,BR,2026-07-04T02:11:00Z,2026-07-04
o-006731,c-1771,2275.66,completed,BR,2026-06-22T10:14:00Z,2026-06-23
o-006732,c-0949,935.98,completed,BR,2026-07-23T15:28:00Z,2026-07-23
o-006733,c-0514,2258.49,pending,BR,2026-06-08T12:51:00Z,2026-06-09
o-006734,c-1090,2136.25,completed,BR,2026-06-18T21:04:00Z,2026-06-18
o-006735,c-0614,1773.60,completed,BR,2026-08-07T02:16:00Z,2026-08-07
o-006736,c-0964,2281.59,completed,BR,2026-08-18T20:11:00Z,2026-08-18
o-006737,c-1958,1972.28,completed,BR,2026-08-15T18:38:00Z,2026-08-15
o-006738,c-0986,2106.71,cancelled,BR,2026-07-12T22:26:00Z,2026-07-13
o-006739,c-1706,1672.92,completed,BR,2026-06-03T14:07:00Z,2026-06-03
o-006740,c-0594,1921.28,completed,BR,2026-07-16T16:42:00Z,2026-07-16
o-006741,c-1603,2473.98,completed,BR,2026-06-11T11:48:00Z,2026-06-11
o-006742,c-0793,2325.94,pending,BR,2026-08-04T11:45:00Z,2026-08-04
o-006743,c-1810,909.21,completed,BR,2026-07-10T15:13:00Z,2026-07-11
o-006744,c-1494,31.25,cancelled,BR,2026-06-03T23:03:00Z,2026-06-04
o-006745,c-0361,1308.87,completed,BR,2026-08-07T09:51:00Z,2026-08-08
o-006746,c-1723,968.09,cancelled,BR,2026-07-15T23:43:00Z,2026-07-15
o-006747,c-0376,1701.26,completed,BR,2026-08-09T22:40:00Z,2026-08-09
o-006748,c-1345,1015.18,cancelled,BR,2026-06-05T18:25:00Z,2026-06-05
o-006749,c-1763,2405.37,completed,BR,2026-07-12T22:19:00Z,2026-07-13
o-006750,c-0457,1452.34,pending,BR,2026-08-05T10:04:00Z,2026-08-06
o-006751,c-0806,2222.24,completed,BR,2026-05-25T01:41:00Z,2026-05-26
o-006752,c-0412,978.22,completed,BR,2026-06-07T01:22:00Z,2026-06-07
o-006753,c-0797,651.15,completed,BR,2026-07-21T23:51:00Z,2026-07-21
o-006754,c-1785,754.65,cancelled,BR,2026-06-05T02:13:00Z,2026-06-06
o-006755,c-1568,2159.57,pending,BR,2026-08-19T23:30:00Z,2026-08-19
o-006756,c-1238,1041.96,cancelled,BR,2026-07-23T20:56:00Z,2026-07-23
o-006757,c-1568,2005.52,completed,BR,2026-07-31T12:28:00Z,2026-08-01
o-006758,c-0961,1743.95,completed,BR,2026-06-30T16:37:00Z,2026-06-30
o-006759,c-0972,227.48,completed,BR,2026-08-06T19:24:00Z,2026-08-06
o-006760,c-0667,734.64,completed,BR,2026-07-23T00:03:00Z,2026-07-23
o-006761,c-1176,621.98,pending,BR,2026-06-05T06:08:00Z,2026-06-06
o-006762,c-1044,1431.96,completed,BR,2026-06-25T13:01:00Z,2026-06-25
o-006763,c-0132,628.04,pending,BR,2026-07-30T09:04:00Z,2026-07-31
o-006764,c-1024,1207.66,completed,BR,2026-08-08T02:33:00Z,2026-08-09
o-006765,c-0354,1752.46,completed,BR,2026-05-31T23:37:00Z,2026-06-01
o-006766,c-1632,1037.12,completed,BR,2026-07-17T21:58:00Z,2026-07-18
o-006767,c-0689,1397.15,completed,BR,2026-06-20T22:23:00Z,2026-06-21
o-006768,c-1809,328.47,completed,BR,2026-08-02T15:42:00Z,2026-08-02
o-006769,c-1781,2470.86,completed,BR,2026-05-23T21:09:00Z,2026-05-23
o-006770,c-1121,1946.74,completed,BR,2026-08-08T07:51:00Z,2026-08-08
o-006771,c-0731,2376.56,completed,BR,2026-07-18T16:39:00Z,2026-07-19
o-006772,c-0213,939.54,pending,BR,2026-07-06T19:41:00Z,2026-07-07
o-006773,c-0616,1213.64,completed,BR,2026-07-29T21:19:00Z,2026-07-30
o-006774,c-0545,1033.84,completed,BR,2026-07-03T01:29:00Z,2026-07-03
o-006775,c-1837,1302.20,completed,BR,2026-05-24T03:35:00Z,2026-05-25
o-006776,c-1487,1712.31,completed,BR,2026-05-29T17:30:00Z,2026-05-30
o-006777,c-0826,1851.39,pending,BR,2026-07-06T00:47:00Z,2026-07-07
o-006778,c-1112,282.23,completed,BR,2026-07-29T00:06:00Z,2026-07-29
o-006779,c-1152,2261.68,completed,BR,2026-08-18T13:31:00Z,2026-08-19
o-006780,c-1647,2415.67,completed,BR,2026-07-17T02:37:00Z,2026-07-17
o-006781,c-0915,1330.82,pending,BR,2026-08-01T13:24:00Z,2026-08-01
o-006782,c-1700,963.32,completed,BR,2026-07-11T10:15:00Z,2026-07-11
o-006783,c-0480,754.37,completed,BR,2026-06-27T23:36:00Z,2026-06-28
o-006784,c-1995,576.03,cancelled,BR,2026-08-04T04:09:00Z,2026-08-05
o-006785,c-1884,2231.87,completed,BR,2026-08-09T02:22:00Z,2026-08-09
o-006786,c-0372,550.35,completed,BR,2026-08-01T20:31:00Z,2026-08-01
o-006787,c-0591,2467.42,completed,BR,2026-06-13T03:38:00Z,2026-06-14
o-006788,c-0018,802.13,completed,BR,2026-06-24T15:08:00Z,2026-06-25
o-006789,c-0055,1562.66,pending,BR,2026-08-13T18:27:00Z,2026-08-13
o-006790,c-1219,194.71,completed,BR,2026-08-06T15:28:00Z,2026-08-06
o-006791,c-2000,2425.75,completed,BR,2026-08-04T17:48:00Z,2026-08-05
o-006792,c-1190,291.55,completed,BR,2026-07-18T09:31:00Z,2026-07-18
o-006793,c-0797,1092.41,completed,BR,2026-07-18T20:33:00Z,2026-07-19
o-006794,c-1074,1128.75,completed,BR,2026-08-07T21:43:00Z,2026-08-08
o-006795,c-1850,1638.18,completed,BR,2026-06-06T07:07:00Z,2026-06-07
o-006796,c-1965,659.80,cancelled,BR,2026-08-07T12:04:00Z,2026-08-08
o-006797,c-0498,2111.42,completed,BR,2026-07-05T15:16:00Z,2026-07-06
o-006798,c-0977,1211.01,completed,BR,2026-08-12T05:05:00Z,2026-08-12
o-006799,c-0456,1271.43,completed,BR,2026-07-18T11:24:00Z,2026-07-18
o-006800,c-1609,2143.71,completed,BR,2026-08-01T18:53:00Z,2026-08-02
o-006801,c-0681,936.42,completed,BR,2026-08-16T17:54:00Z,2026-08-16
o-006802,c-0260,1827.53,pending,BR,2026-05-28T20:49:00Z,2026-05-28
o-006803,c-1881,154.04,completed,BR,2026-07-02T09:22:00Z,2026-07-02
o-006804,c-0898,579.14,completed,BR,2026-07-08T09:02:00Z,2026-07-09
